Iteration,Timesteps,Evaluation_score
0,237446,239.74438778369176
1,472509,245.39311155577056
2,706313,243.34108606377225
3,931219,251.71540325348337
4,1151049,239.86151372889472
5,1381625,224.30520569594628
6,1617946,220.45262800416026
7,1839240,235.27031804787197
8,2053645,218.41321246833695
9,2291102,204.29724177113494
10,2536832,199.76836333337633
11,2767936,193.97781499166632
12,3004793,218.46381694173806
13,3206235,216.24772760744509
14,3424960,186.67027060139904
15,3674336,198.02618003965978
16,3911748,161.35698337116463
17,4123247,177.94534562317259
18,4379459,188.9396023103429
19,4609749,165.3112361009492
20,4845398,154.85774108849412
21,5095939,159.2139689297673
22,5336275,192.89236081222788
23,5563921,208.72514214316038
24,5801131,195.3140245034115
25,6006899,187.74820765611454
26,6247544,160.95445111140663
27,6505159,172.11575169986017
28,6713590,164.11779152394269
29,6952283,161.60897942975598
30,7169844,180.8095601402496
31,7407630,153.28433542533014
32,7654250,165.61934108279965
33,7897470,159.74699234263332
34,8131321,131.98390144207957
35,8348110,153.021666229191
36,8592054,139.48673053193195
37,8837931,121.44207086946241
38,9078196,139.51770290327036
39,9322661,131.84684750566686
40,9559597,128.493510717378
41,9805293,139.3892391321164
42,10073430,149.01543804560524
43,10290019,125.18438605540219
44,10556229,152.415723193411
45,10768024,151.3333105363715
46,11036536,127.67827777454352
47,11290429,141.6301497335388
48,11546367,136.97197899984232
49,11781795,185.3189005484375
50,12032731,151.3595506152021
51,12306828,160.68117782390348
52,12538412,191.2204152002837
53,12780622,172.81501584122833
54,13018651,189.81555126740756
55,13283871,172.96431378086197
56,13523075,181.21998595513634
57,13815444,189.87946697185905
58,14054480,185.77406195268065
59,14313442,208.20947453662683
60,14601919,214.09456632276996
61,14869936,166.11846823490322
62,15123693,173.85423969083857
63,15405882,197.8935674349613
64,15646186,167.88372918954536
65,15899855,175.0284353450328
66,16159365,172.15309038278292
67,16417819,162.0195535351681
68,16656550,142.91047454301764
69,16946477,149.7004711523487
70,17212805,153.1848800721639
71,17467792,186.8096102479922
72,17753988,154.02947315488152
73,18034797,172.0639694040279
74,18292698,145.32756631027888
75,18549847,150.03086640546718
76,18828921,163.06406638798003
77,19123770,202.2686703613593
78,19372095,161.4008610971871
79,19607248,193.02288196172444
80,19875698,179.7693614501731
81,20161155,178.24231907370626
82,20401759,184.72870301682815
83,20691497,199.08732391649875
84,20988781,199.12876433457532
85,21229647,192.2405819718558
86,21487750,189.6892551159579
87,21759709,210.23778390634902
88,22052901,193.82455354285565
89,22327027,214.2087727299648
90,22617174,200.21386007221076
91,22862700,218.68700134510397
92,23158993,184.30566590318824
93,23414635,223.20536440681607
94,23728308,214.3743369051581
95,24011940,232.47796001175143
96,24284416,224.0012273553322
97,24549372,215.57711471506164
98,24818860,215.4362853534019
99,25123604,218.80266992987055
100,25393026,225.06250144504688
101,25680942,235.1273624557066
102,25948557,226.2952168228109
103,26226392,256.6150415145281
104,26508331,239.80467802656148
105,26795398,278.57505642952697
106,27080758,241.7244440923038
107,27367079,226.9317346688104
108,27623264,254.55831668363498
109,27930995,233.6228094419288
110,28227053,261.2704590797506
111,28504718,225.74847448768907
112,28786271,239.91478659229875
113,29062954,234.65936250324586
114,29360928,228.2970272468523
115,29628907,250.14883317820812
116,29898482,230.63323316968348
117,30186593,243.11472615727024
118,30471021,256.1468124483744
119,30745649,249.08256622345402
120,31043967,228.73286267066746
121,31354088,256.3932473832293
122,31676759,232.89665890006327
123,31974504,239.78919568210753
124,32272506,219.02028762582418
125,32581468,246.270699529409
126,32882784,203.28868711144102
127,33171536,223.27414009656894
128,33471131,219.31116467858755
129,33749376,221.51521187496465
130,34057676,228.4617349295178
131,34366865,235.2444399377445
132,34654376,244.13099977878113
133,34973426,277.02965397091305
134,35291631,218.85503369401562
135,35584225,258.929816240397
136,35880240,261.33768024932635
137,36176852,235.814170337074
138,36461909,236.71614486268376
139,36783397,216.13330034389213
140,37051927,209.06483140242608
141,37369107,219.81452363304592
142,37658093,215.48033317952394
143,37965503,209.49955435202568
144,38243277,211.49356604670902
145,38546932,229.6082578984695
146,38823464,214.35088459626257
147,39105082,214.23722529433698
148,39394707,230.3807065018163
149,39722315,231.73686246902494
150,40014417,243.56062571009437
151,40334545,243.25602715671357
152,40633899,231.8728651484168
153,40935614,247.19778007666378
154,41253393,228.4974920805803
155,41555548,268.6194211034111
156,41865270,235.32343261234573
157,42171273,221.34271424750622
158,42479892,245.87065039747094
159,42798841,226.83043044929755
160,43148339,221.08127480909457
161,43485467,228.09598249413654
162,43818756,235.63303213533612
163,44131050,241.65711558339885
164,44464120,235.80861689326716
165,44782586,245.31997872636856
166,45117108,249.51636183396863
167,45431945,265.9297505994741
168,45745307,259.30297022346736
169,46052723,244.35544874853136
170,46399311,262.02466485366824
171,46707665,265.55406171716356
172,47054972,253.75402928282966
173,47382091,237.19697397772524
174,47675283,251.48495740320087
175,48049021,265.46114860379043
176,48350122,287.1679207907968
177,48685056,284.01648011412254
178,49001384,257.88623713259676
179,49343581,273.6561431787039
180,49625437,277.23134305761994
181,49928953,296.2255479044412
182,50242829,267.9962733322786
183,50580008,285.6720248675389
184,50909590,283.31570328007564
185,51255062,272.2844480715943
186,51594496,295.12284071710803
187,51891553,277.8300652111419
188,52215243,274.12339582493985
189,52567970,257.33852653665065
190,52887650,290.9067785691797
191,53251102,282.4865854607847
192,53609382,287.68949671063524
193,53948984,275.8914316200654
194,54280195,275.3230282810033
195,54637386,287.73069200411624
196,54945788,259.8382699220905
197,55274914,279.81100582323995
198,55601618,292.8950008277187
199,55940889,282.865030593629
200,56244700,275.1584067946372
201,56620906,285.74612756852173
202,56966100,271.18725962932865
203,57341434,268.0683475158278
204,57687852,273.9498322321764
205,58056233,283.39838826169677
206,58392541,272.02022888966184
207,58715371,252.2654390591293
208,59039614,261.1259092602908
209,59401184,274.3863848217223
210,59743772,294.3278661922301
211,60084648,253.60923881856533
212,60401289,263.1573046528085
213,60778659,258.30700066028965
214,61156840,263.735080089146
215,61522621,269.13188238820345
216,61847240,243.71694046837328
217,62169443,267.069742288144
218,62566857,258.5473763863694
219,62940194,266.8023738598048
220,63290847,268.5003328302679
221,63644220,261.17065717810874
222,64017999,239.50802745176543
223,64380775,263.17063672822326
224,64709974,257.02002981369367
225,65084667,273.03301036349086
226,65451622,256.2406257143518
227,65809979,271.8129879943066
228,66173816,257.10655242817137
229,66541570,253.2567991335478
230,66887129,249.56975244072
231,67251084,253.3571108485381
232,67612822,252.7915019041396
233,67957452,244.50402966906967
234,68268976,239.09229582243916
235,68658726,239.98093782078246
236,69014490,242.3492507902919
237,69404124,227.33676837670086
238,69783173,250.5612334963334
239,70160896,234.21085873269809
240,70507891,242.9517623518118
241,70893054,244.9326432777425
242,71231792,260.8274237715513
243,71636531,233.36209764925002
244,71984451,245.87330615786317
245,72331118,254.39208863727563
246,72676625,238.9839875007201
247,73033106,248.22152240373276
248,73377770,254.46658086515845
