Iteration,Timesteps,Evaluation_score
0,2800000,-59.914808340806054
1,5600000,-59.179585273660834
2,8400000,-58.03152184372027
3,11200000,-56.61568297449073
4,14000000,-54.59864719677124
5,16800000,-52.465036170676626
6,19600000,-51.49836697448366
7,22400000,-50.83682053993634
8,25200000,-49.70221631266087
9,28000000,-49.751898209981604
10,30800000,-49.776301170399236
11,33600000,-48.67075700564275
12,36400000,-47.993528562100266
13,39200000,-48.60303422538741
14,42000000,-48.36653812033163
15,44800000,-48.128029294633095
16,47600000,-47.92752532695196
17,50400000,-47.552705964866156
18,53200000,-47.138062343136596
19,56000000,-46.476053294847915
20,58800000,-45.15651275189874
21,61600000,-44.14882265751119
22,64400000,-43.483168519886036
23,67200000,-43.15032949273412
24,70000000,-42.984427343135934
25,72800000,-42.58376857483041
26,75600000,-42.711932706294164
27,78400000,-42.30880950332805
28,81200000,-42.11212908874802
29,84000000,-40.58217373705861
30,86800000,-40.35848359302447
31,89600000,-26.767297071767125
32,92400000,13.10074894174698
33,95200000,40.36199317900827
34,98000000,54.34462672376846
35,100800000,59.020669016747036
36,103600000,53.36055816132224
37,106400000,58.103081745488645
38,109200000,59.22522302978878
39,112000000,50.52864088337098
40,114800000,50.804399140052034
41,117600000,44.92835282448469
42,120400000,26.992056688556765
43,123200000,30.68344658550985
44,126000000,31.12115783825643
45,128800000,43.52524237056909
46,131600000,26.88559938500844
47,134400000,22.284289815221975
48,137200000,10.301606733024885
49,140000000,1.2532630646033391
50,142800000,-5.571780799159875
51,145600000,-7.766626453322717
52,148400000,-17.686989567264664
53,151200000,-22.558817762946127
54,154000000,-35.528469291982425
55,156800000,-44.26748357105889
56,159600000,-39.14627290753584
57,162400000,-30.731870511171035
58,165200000,-23.541368045919217
59,168000000,-37.099355721738014
60,170800000,-39.69052523213394
61,173600000,-48.345024998857745
62,176400000,-48.5359165081446
63,179200000,-46.04322541339163
64,182000000,-47.06673052589468
65,184800000,-51.342840268038834
66,187600000,-38.24600589729273
67,190400000,-34.637649700358494
68,193200000,-26.950560727238837
69,196000000,-19.703087530062948
70,198800000,-13.236315078027996
71,201600000,-9.158779191567545
72,204400000,-3.3753944752568357
73,207200000,2.154810750932273
74,210000000,1.8255266585218888
75,212800000,6.1911151577668715
76,215600000,5.192936956237732
77,218400000,5.747092979976979
78,221200000,7.062024929067498
79,224000000,10.503923880396503
80,226800000,20.161481536976062
81,229600000,23.23568421287556
82,232400000,30.014846171347024
83,235200000,29.108480267967007
84,238000000,43.34814013700532
85,240800000,54.538677127620566
86,243600000,66.88513791071661
87,246400000,91.19415488227042
88,249200000,91.44790138287205
89,252000000,93.54651215336278
90,254800000,105.0856353870394
91,257600000,116.09188583652569
92,260400000,140.04582358324745
93,263200000,169.43685190352795
94,266000000,174.8488930761475
95,268800000,172.89356314527976
96,271600000,182.19136013535027
97,274400000,224.85772609373316
98,277200000,250.94914730816987
99,280000000,299.3356508985895
100,282800000,301.04209271086677
101,285600000,299.66617438292036
102,288400000,215.13106952376302
103,291200000,214.79233033150678
104,294000000,348.72257393041076
105,296800000,444.1520041847424
106,299600000,493.4959166803774
107,302400000,512.9674324265563
108,305200000,562.1915437688623
109,308000000,629.8662087789113
110,310800000,687.4230862091403
111,313600000,700.0571291776043
112,316400000,731.6095258866762
113,319200000,733.5357959588605
114,322000000,746.022858474863
115,324800000,747.2463341183045
116,327600000,744.7887313527058
117,330400000,739.3745251350881
118,333200000,741.8852945083922
119,336000000,732.0379503791072
120,338800000,728.4686754471627
121,341600000,723.3807485536147
122,344400000,714.912829475353
