Iteration,Timesteps,Evaluation_score
0,6000000,-66.07842106909357
1,12000000,-64.64200171743197
2,18000000,-63.00695773609474
3,24000000,-61.564981217971514
4,30000000,-61.27314274810514
5,36000000,-59.88089177685406
6,42000000,-58.86711440762964
7,48000000,-58.585870903014744
8,54000000,-57.58140279283981
9,60000000,-57.12403465855563
10,66000000,-57.00842567909491
11,72000000,-56.77538192149867
12,78000000,-56.63696563137442
13,84000000,-57.749655336856065
14,90000000,-57.46866478380836
15,96000000,-59.20551925767334
16,102000000,-60.859751505006045
17,108000000,-61.7273589870239
18,114000000,-63.77567016406539
19,120000000,-64.22782997325048
20,126000000,-66.2226933159592
21,132000000,-67.14421002042216
22,138000000,-69.25242355442796
23,144000000,-71.57644997146872
24,150000000,-74.78926785917375
25,156000000,-77.07752477451193
26,162000000,-78.90473532387645
27,168000000,-80.27623547599454
28,174000000,-80.03260522874984
29,180000000,-77.96998017203335
30,186000000,-75.34593653103346
31,192000000,-69.42774494866293
32,198000000,-58.98875336922572
33,204000000,-34.22828385683187
34,210000000,31.749372760992266
35,216000000,63.91274614704123
36,222000000,52.18777375637906
37,228000000,36.97459900431165
38,234000000,33.01159828964301
39,240000000,-4.0202484720835185
40,246000000,-54.78269941167387
41,252000000,19.89602312770391
42,258000000,26.320289121026907
43,264000000,43.05202313087127
44,270000000,55.49741137705092
45,276000000,64.58263587509056
46,282000000,60.55536220059255
47,288000000,144.28283047686162
48,294000000,334.91282641281174
49,300000000,446.86848010463984
50,306000000,390.87164247940683
51,312000000,390.0925393354497
52,318000000,418.27989119650664
53,324000000,485.490557935843
54,330000000,542.8641154635409
55,336000000,547.9137189180021
56,342000000,587.7592478247865
57,348000000,589.7008071509899
58,354000000,547.6973699706489
59,360000000,563.1597926942553
60,366000000,581.1582509223383
61,372000000,611.4997951069032
62,378000000,635.485422296468
63,384000000,666.7896175011346
64,390000000,723.7302685996613
65,396000000,782.3583480470465
66,402000000,796.7581109075961
67,408000000,871.2473976117542
68,414000000,885.374287171511
69,420000000,912.6308556890617
70,426000000,955.6761221383304
71,432000000,983.6361981565478
72,438000000,987.3236969280664
73,444000000,987.6715535029446
74,450000000,1033.1738402001222
75,456000000,1050.8355941685334
76,462000000,1066.2085157436773
77,468000000,1096.6756294341276
78,474000000,1081.5612636200767
79,480000000,1093.2553152515354
80,486000000,1111.172583175739
81,492000000,1102.484079435793
82,498000000,1113.9015875862756
83,504000000,1097.68687389213
84,510000000,1106.412136502409
85,516000000,1069.1664785336948
86,522000000,1036.9702960445197
87,528000000,1011.4792950284733
88,534000000,1004.114325167048
89,540000000,988.6239301718153
90,546000000,983.3048494128986
91,552000000,969.4569785151883
92,558000000,990.1335597582571
93,564000000,1004.2352117008759
94,570000000,905.1969721047742
95,576000000,985.20318063374
96,582000000,998.7028995525674
97,588000000,975.3067321286064
98,594000000,996.7755317827434
99,600000000,991.8173317825873
100,606000000,997.433814569468
101,612000000,1000.3946028625105
102,618000000,998.3354424646838
103,624000000,944.4128951035358
104,630000000,1002.6736109288311
105,636000000,1005.5990049105505
106,642000000,876.6448965269698
107,648000000,817.1284874119619
108,654000000,999.7912723570647
109,660000000,902.2262000226486
110,666000000,493.7349456237929
111,672000000,719.0865870311427
112,678000000,988.3597642629568
113,684000000,873.7991729408307
114,690000000,707.3772299407733
115,696000000,966.581041100531
116,702000000,861.5814064285653
117,708000000,742.5165667495104
118,714000000,669.1902377639176
119,720000000,714.0629754254253
120,726000000,811.9766111892075
121,732000000,781.0538541341427
122,738000000,984.1260623445658
123,744000000,691.4066316447576
124,750000000,684.966550904514
125,756000000,659.2419561046255
126,762000000,778.3565909646788
127,768000000,793.4277199714874
128,774000000,832.6498326644065
129,780000000,565.2574639977629
130,786000000,744.2614430232157
131,792000000,840.8397819437769
132,798000000,709.9665913740532
133,804000000,819.2532722198946
134,810000000,985.0808662788777
135,816000000,794.5187539890001
136,822000000,663.7876861560669
137,828000000,786.8596594798723
138,834000000,640.2205520983966
139,840000000,877.5343830904405
140,846000000,834.8399100798681
141,852000000,791.9600843153929
142,858000000,1089.2576831721362
143,864000000,875.1703800735515
144,870000000,752.6615379241695
145,876000000,573.377886069695
146,882000000,597.7689715421438
147,888000000,1100.948906976266
148,894000000,612.5100838442665
149,900000000,620.8775304531375
150,906000000,757.3522554345452
151,912000000,774.9183681897429
152,918000000,809.5404080201971
153,924000000,1087.5531714122717
154,930000000,1037.550365753599
155,936000000,816.1461907608336
156,942000000,969.8260739201842
157,948000000,918.4142323140179
158,954000000,811.755544340374
159,960000000,906.7776846969997
160,966000000,839.7742257300299
161,972000000,1046.9994853972023
162,978000000,981.8664723103697
163,984000000,1047.799975659182
164,990000000,1097.1351931810768
165,996000000,1019.2958455310232
166,1002000000,934.0345052516228
167,1008000000,987.4267141147008
168,1014000000,906.3505790503992
169,1020000000,990.7613581717112
170,1026000000,1159.5056895127195
171,1032000000,857.8414726063635
172,1038000000,1132.1654232439687
173,1044000000,797.5674971529629
174,1050000000,607.5723770430209
175,1056000000,873.6058878215815
176,1062000000,785.3143156617576
177,1068000000,579.4113681110442
178,1074000000,867.2897321514904
179,1080000000,715.2502504241534
180,1086000000,693.0473669870876
181,1092000000,516.6498211788872
182,1098000000,559.4174859963694
183,1104000000,600.5388303605862
184,1110000000,472.23632555796377
185,1116000000,841.669699954693
186,1122000000,723.8469058902754
187,1128000000,659.7771982573597
188,1134000000,682.3368306071645
189,1140000000,544.1408193605322
190,1146000000,761.0217094582755
191,1152000000,564.5863696687518
192,1158000000,823.5047287456858
193,1164000000,1095.842237412255
194,1170000000,674.2611332341854
195,1176000000,734.9422883490757
196,1182000000,1067.866200517487
197,1188000000,945.5669855819436
198,1194000000,1232.4843838340553
199,1200000000,1263.4162402261982
200,1206000000,876.9721224501367
201,1212000000,751.614737965441
202,1218000000,1109.9843568719525
203,1224000000,975.2577811167178
204,1230000000,993.0253130656345
205,1236000000,1135.4012243843038
206,1242000000,814.5860313248774
207,1248000000,848.6615397858732
208,1254000000,1054.540711055553
209,1260000000,963.5813326956197
210,1266000000,841.8648189053099
211,1272000000,965.2559459587601
212,1278000000,907.4474421908762
213,1284000000,1299.4179074743813
214,1290000000,1244.7770864637378
215,1296000000,970.04061448986
216,1302000000,1208.5629028731414
217,1308000000,862.428650593423
218,1314000000,722.0303145816699
219,1320000000,1127.1355788020778
220,1326000000,805.156893183261
221,1332000000,1015.7401056152648
222,1338000000,704.2334435526768
223,1344000000,1287.2903383794114
224,1350000000,1149.4116975414756
225,1356000000,665.2766520257097
226,1362000000,1324.8803710931982
227,1368000000,957.2717156992069
228,1374000000,1066.7414168123232
229,1380000000,1059.960908110156
230,1386000000,866.6405182802024
231,1392000000,853.4024861266458
232,1398000000,1278.936328679613
233,1404000000,820.8630043762654
234,1410000000,1170.3309064519322
235,1416000000,1300.2161375677993
236,1422000000,1241.69669114635
237,1428000000,995.9940844850723
238,1434000000,1062.190820039392
239,1440000000,1072.9455875793533
240,1446000000,1131.5890676880247
241,1452000000,1178.3167065205334
242,1458000000,1230.7640739661863
243,1464000000,1441.4746076379702
244,1470000000,1264.7385247305065
245,1476000000,1120.179834082808
246,1482000000,1289.7332676990336
247,1488000000,1315.0237261224668
248,1494000000,1229.6920435706904
249,1500000000,1241.753936841842
250,1506000000,1327.5561526001434
251,1512000000,1392.8241570932264
252,1518000000,1466.9284879007496
253,1524000000,1148.983327308926
254,1530000000,1136.042619464828
255,1536000000,1306.2139183216086
256,1542000000,1464.9243623040268
257,1548000000,1289.8691711819415
258,1554000000,1325.0343172760035
259,1560000000,1429.634479404797
260,1566000000,1312.5099431955514
261,1572000000,1362.7597454282873
262,1578000000,1310.7316184896956
263,1584000000,1116.104643825583
264,1590000000,1423.6804090420515
265,1596000000,893.2863772718058
266,1602000000,1341.510492088431
267,1608000000,1336.4219583162892
268,1614000000,1515.63305172059
269,1620000000,1302.0606249506513
270,1626000000,1357.617908441371
271,1632000000,1300.7432811174501
272,1638000000,1351.9031745116547
273,1644000000,1522.4773405480348
274,1650000000,1114.6745677322651
275,1656000000,1365.468414492526
276,1662000000,1546.3984649320028
277,1668000000,1391.942858027241
278,1674000000,1310.3409975496995
279,1680000000,1230.1786973426592
280,1686000000,1522.2872571105822
281,1692000000,1258.9566464545292
282,1698000000,1516.909855237613
283,1704000000,1545.256204933134
284,1710000000,1384.5864429740082
285,1716000000,1340.8399154739122
286,1722000000,1442.9080455215928
287,1728000000,1557.3273418809972
288,1734000000,1487.5094705563447
289,1740000000,1291.0258084134243
290,1746000000,1569.0846341815381
291,1752000000,1122.8607546280166
292,1758000000,1566.1209417375385
293,1764000000,1596.2667289393457
294,1770000000,1356.0475957277818
295,1776000000,1046.3720585112546
296,1782000000,1222.4825908148111
297,1788000000,1630.506588919714
298,1794000000,1630.0291836992074
299,1800000000,1465.692044530025
300,1806000000,1557.8833652743583
301,1812000000,1482.3248335779278
302,1818000000,1514.7970033847832
303,1824000000,1587.606944913646
304,1830000000,1569.113706649187
305,1836000000,1586.2232306347341
306,1842000000,1548.1720883633056
307,1848000000,1526.6425874941847
308,1854000000,1399.662444000317
309,1860000000,1370.6156323553676
310,1866000000,1604.9242016971243
311,1872000000,1428.5005724013533
312,1878000000,1414.9825879234372
313,1884000000,1476.1490730212847
314,1890000000,1589.725529358407
315,1896000000,1610.5125736593886
316,1902000000,1587.8975868269272
317,1908000000,1618.1762136323164
318,1914000000,1380.9678046132985
319,1920000000,1617.9719312675948
320,1926000000,1259.8399696576873
321,1932000000,1408.9270427831364
322,1938000000,1648.0785110262386
323,1944000000,1628.4497000804663
324,1950000000,1427.0269001356016
325,1956000000,1665.848282904623
326,1962000000,1627.8329404551823
327,1968000000,1607.3821514343806
328,1974000000,1439.059523547046
329,1980000000,1585.557552031631
330,1986000000,1623.6117438186297
331,1992000000,1635.2978576698135
332,1998000000,1704.8537559383083
333,2004000000,1675.5929782265957
334,2010000000,1680.0900525356942
335,2016000000,1697.078124031609
336,2022000000,1550.6052450867496
337,2028000000,1657.1644916195419
338,2034000000,1534.3199995092036
339,2040000000,1246.1847472005466
340,2046000000,1704.8956958112171
341,2052000000,1457.6619040233759
342,2058000000,1767.8329405659904
343,2064000000,1477.5755137590397
344,2070000000,1716.8026733644765
345,2076000000,1592.7495035684672
346,2082000000,1766.3169820602284
347,2088000000,1476.1696503725666
348,2094000000,1730.4284555695856
349,2100000000,1737.3762097625233
350,2106000000,1751.6945402844017
351,2112000000,1723.9087389858043
352,2118000000,1734.7526531444387
353,2124000000,1649.8892055194617
354,2130000000,1511.6669935276989
355,2136000000,1624.2794696272426
356,2142000000,1751.45212032126
357,2148000000,1524.88293717912
358,2154000000,1539.8060610220664
359,2160000000,1198.8885086634361
360,2166000000,1530.3392265300622
