Iteration,Timesteps,Evaluation_score
0,9000000,-27.330061979206192
1,18000000,-28.636620105316233
2,27000000,-28.050361453777988
3,36000000,-27.571089211454193
4,45000000,-27.331618126261514
5,54000000,-27.215944852136325
6,63000000,-26.911300920111437
7,72000000,-26.293783384715944
8,81000000,-25.733940833997508
9,90000000,-25.878856116368553
10,99000000,-24.92088573301737
11,108000000,-24.81893747545995
12,117000000,-24.278023767503118
13,126000000,-23.275860043217257
14,135000000,-23.09901708467868
15,144000000,-22.53031670036603
16,153000000,-22.188643010207798
17,162000000,-22.53026550017693
18,171000000,-22.038528508963786
19,180000000,-19.89936292877561
20,189000000,-16.89511078437982
21,198000000,-5.775208818269672
22,207000000,10.6394839627089
23,216000000,26.07536895691677
24,225000000,35.47017816808206
25,234000000,53.010947305707006
26,243000000,63.289031681494876
27,252000000,66.84934759341391
28,261000000,72.99049313070682
29,270000000,83.95973369378251
30,279000000,102.2691193510427
31,288000000,113.55192440997344
32,297000000,122.95839687334815
33,306000000,155.56606393858206
34,315000000,209.8046245148975
35,324000000,269.42969635331497
36,333000000,316.6501076231025
37,342000000,394.3270718386102
38,351000000,455.3451762598555
39,360000000,516.009596349366
40,369000000,440.2511400626369
41,378000000,390.03619925315417
42,387000000,425.81483616509365
43,396000000,507.8343905555038
44,405000000,507.0950004670697
45,414000000,503.24331592812115
46,423000000,520.0318168008938
47,432000000,529.7860165771655
48,441000000,558.3269644180389
49,450000000,564.0630321784491
50,459000000,581.6895461198771
51,468000000,571.5201001258696
52,477000000,574.3491166020059
53,486000000,571.1429536402076
54,495000000,561.8299746490859
55,504000000,559.0204368503134
56,513000000,548.5569384495569
57,522000000,509.6146008907034
58,531000000,502.3899588549245
59,540000000,520.8493351592421
60,549000000,511.3885521578318
61,558000000,483.4449595536801
62,567000000,505.96311118912735
63,576000000,555.0516583384099
64,585000000,633.7313237752895
65,594000000,687.6405473514121
66,603000000,714.4241591454222
67,612000000,737.7376722395376
68,621000000,752.3770783571433
69,630000000,785.7725275477677
70,639000000,816.9188249782039
71,648000000,833.6704767340525
72,657000000,863.4879376835763
73,666000000,869.5616951971393
74,675000000,880.3468697808096
75,684000000,882.3516837511237
76,693000000,888.8014326040457
77,702000000,912.9402266436385
78,711000000,944.9686213521251
79,720000000,976.5458998620495
80,729000000,997.9156428721202
81,738000000,1001.4016667493036
82,747000000,1024.6129589441584
83,756000000,1039.9101072773085
84,765000000,1057.8705048506718
85,774000000,1058.1293828112293
86,783000000,1057.1275454726815
87,792000000,1059.7848395121803
88,801000000,1047.8832902968848
89,810000000,1051.6978952813654
90,819000000,1065.2546048341499
91,828000000,1071.629833895497
92,837000000,1076.0203662532545
