Iteration,Timesteps,Evaluation_score
337,946400000,890.1071788120935
338,949200000,639.3099858024786
339,952000000,839.0065147202722
340,954800000,920.957974140226
341,957600000,921.6673939876167
342,960400000,882.6958839362738
343,963200000,953.3468687921088
344,966000000,945.4779776453317
345,968800000,865.5926278848485
346,971600000,866.2372941789885
347,974400000,862.604339518449
348,977200000,962.97015711403
349,980000000,975.392974372205
350,982800000,927.248972166322
351,985600000,913.6039004845986
352,988400000,1008.4380300760225
353,991200000,985.359596224925
354,994000000,902.9354169676948
355,996800000,759.2187279202976
356,999600000,920.209152551876
357,1002400000,1038.2132614131838
358,1005200000,1022.4164755916008
359,1008000000,1057.6024216792564
360,1010800000,1035.7758014807653
361,1013600000,1015.6410483806292
362,1016400000,1023.9522193122218
363,1019200000,984.5004435735548
364,1022000000,1046.8720388010702
365,1024800000,978.6786228462573
366,1027600000,1055.1146434901416
367,1030400000,1081.039157634838
368,1033200000,1053.685144687951
369,1036000000,1117.3093587659632
370,1038800000,1088.2401178345
371,1041600000,1084.1808833804494
372,1044400000,1076.0803671409415
373,1047200000,1030.4020343977718
374,1050000000,1082.688460724586
375,1052800000,1074.3683078974555
376,1055600000,1063.4108450580509
377,1058400000,1051.7279629248062
378,1061200000,1143.4388298639262
379,1064000000,1030.9237980292112
380,1066800000,1085.0373362096786
381,1069600000,1096.9988329647194
382,1072400000,1133.1513226794023
383,1075200000,1172.2060856148132
384,1078000000,1161.813981368396
385,1080800000,1167.5666401971357
386,1083600000,1133.7278920955291
387,1086400000,1194.690962835818
388,1089200000,1172.3740315471684
389,1092000000,1144.5184818688479
390,1094800000,1156.6430462806823
391,1097600000,1124.8072761895933
392,1100400000,1249.9051410826535
393,1103200000,1120.9964518554495
394,1106000000,1231.2777490350336
395,1108800000,1266.0397633092284
396,1111600000,1185.1381824425298
397,1114400000,1335.8779310672846
398,1117200000,1176.8989795067657
399,1120000000,1207.7076779913705
400,1122800000,1334.9182746161355
401,1125600000,1403.0923974894226
402,1128400000,1350.0377745284454
403,1131200000,1394.28361143246
404,1134000000,1299.913643793377
405,1136800000,1340.793815514089
406,1139600000,956.5435678738615
407,1142400000,1470.631764323306
408,1145200000,1248.9894639690872
409,1148000000,1454.9015217297324
410,1150800000,1472.8919392590303
411,1153600000,1462.6536670975822
412,1156400000,1489.835678578338
413,1159200000,1453.387179999187
414,1162000000,1315.1655908040225
415,1164800000,1374.5728093024247
416,1167600000,1296.7433766361103
417,1170400000,1360.9003588477221
418,1173200000,1362.8052877719977
419,1176000000,1469.4661267352164
420,1178800000,1508.603131016412
421,1181600000,1565.5652904263518
422,1184400000,1292.7041852394234
423,1187200000,1548.6925847985804
424,1190000000,1578.121123441445
425,1192800000,1486.52592250528
426,1195600000,1639.0904430370767
427,1198400000,1606.3809199217726
428,1201200000,1588.0399809305459
429,1204000000,1660.1030964198417
430,1206800000,1538.2373233566257
431,1209600000,1626.4651222160333
432,1212400000,1664.9937121928838
433,1215200000,1556.5197953564325
434,1218000000,1626.0499528574273
435,1220800000,1680.7083106796695
436,1223600000,1713.6381141645925
437,1226400000,1702.8659160955017
438,1229200000,1654.7110169086627
439,1232000000,1740.5967542642327
440,1234800000,1783.7364417343645
441,1237600000,1772.476394491578
442,1240400000,1778.8709213318375
443,1243200000,1759.5205876542573
444,1246000000,1767.92227864909
445,1248800000,1791.3216755633816
446,1251600000,1837.659842890696
447,1254400000,1703.985995549176
448,1257200000,1779.3277706248714
449,1260000000,1840.468188473348
450,1262800000,1784.4489218524843
451,1265600000,1766.2897004307051
452,1268400000,1855.6926760025701
453,1271200000,1824.2261178212116
454,1274000000,1871.9033657622708
455,1276800000,1875.112555131437
456,1279600000,1885.9538751796924
457,1282400000,1836.2334064495262
458,1285200000,1784.9182390726194
459,1288000000,1889.1813170028959
460,1290800000,1865.7974716150686
461,1293600000,1893.8396220558473
